Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_09,Project_065,Manager,,,,,,,,s,,,40,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_065,Analyst,,,,,,,,s,,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,
Person_08,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,,e,,,,,,,,,,,,,,,
Person_12,Project_067,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,
Person_05,Project_067,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,40,40,40,40,,e,,,,,,,,,,
Person_02,Project_067,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,,,,,,e,,,,,,,,,,
Person_14,Project_068,Developer,,,,,,,,,,,,,,s,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_068,Developer,,,,,,,,,,,,,,s,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_069,Manager,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_069,Analyst,,,,,,,,,,,,s,,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_069,Developer,,,,,,,,,,,,s,,,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_070,Developer,s,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_070,Developer,s,,,,,,,,,,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,
Person_19,Project_071,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,e,,,,,,,,,,,
Person_14,Project_071,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,e,,,,,,,,,,,
Person_06,Project_072,Manager,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_072,Analyst,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_072,Manager,,,,,,,,,,,,,,,,s,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_073,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,e,,,,,,,,,,,,,,,,,,
Person_06,Project_073,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,,,,e,,,,,,,,,,,,,,,,,,
Person_09,Project_073,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,40,,e,,,,,,,,,,,,,,,,,,
Person_08,Project_073,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,,,e,,,,,,,,,,,,,,,,,,
Person_11,Project_074,Developer,s,,,,,,,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_074,Analyst,s,,,,,,,,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_075,Manager,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_075,Developer,,,,,,,,,,,,,,,,,s,,,,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_075,Developer,,,,,,,,,,,,,,,,,s,40,40,40,40,40,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_076,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,
Person_11,Project_076,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,e,,,,,,,,,,,,,,
Person_05,Project_076,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,e,,,,,,,,,,,,,,
Person_10,Project_076,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,40,40,e,,,,,,,,,,,,,,
Person_11,Project_077,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,40,,,,,,e,,,,,,,,
Person_15,Project_077,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,,,,,,e,,,,,,,,
Person_06,Project_078,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,40,40,40,40,e,,,,,,,,,
Person_09,Project_078,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,40,40,,,,,e,,,,,,,,,
Person_17,Project_079,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,40,40,40,40,40,,,,e,,,
Person_13,Project_079,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,40,40,40,40,,,,,,,,,e,,,
Person_05,Project_080,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,40,40,40,40,,e,,,,,,,,,,,,
Person_06,Project_080,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,
