Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_15,Project_064,Manager,,,,,,,,,,,,,,,,,,,,,s,,,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_20,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_02,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,
Person_14,Project_065,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,e,,,,,,,,,
Person_10,Project_065,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,e,,,,,,,,,
Person_05,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,e,,,,,,,,,,,,,,
Person_20,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,,,,,e,,,,,,,,,,,,,,
Person_03,Project_067,Manager,,,s,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_05,Project_067,Developer,,,s,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_09,Project_068,Manager,,,,,s,,,,,,,,,,,,,,,40,40,40,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_19,Project_068,Analyst,,,,,s,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_20,Project_068,Developer,,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_08,Project_068,Developer,,,,,s,,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_17,Project_069,Developer,,,,,,,,s,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_069,Developer,,,,,,,,s,,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_070,Developer,,,,,,,,,,,s,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_17,Project_070,Developer,,,,,,,,,,,s,,,,,,,,,,,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_15,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,40,40,,,e,,,,,,,,,
Person_20,Project_071,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,,,,,e,,,,,,,,,
Person_03,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,40,,,e,,,,,,,,,
Person_06,Project_072,Manager,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_12,Project_072,Manager,,,,,,s,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_20,Project_072,Developer,,,,,,s,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_02,Project_072,Developer,,,,,,s,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_20,Project_073,Developer,s,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_073,Analyst,s,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_073,Manager,s,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_074,Developer,,,,,,,,,,,,,,,,,,,,,s,40,40,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_03,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,s,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_06,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,s,,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_12,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,40,,,,,,,,,,,,e,,,
Person_18,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,40,40,40,,,,,,,,,,,,,e,,,
Person_18,Project_076,Manager,s,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_076,Analyst,s,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_076,Analyst,s,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_077,Developer,,,,,,,,s,,,,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_077,Manager,,,,,,,,s,,,,,40,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_077,Manager,,,,,,,,s,,,,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_077,Developer,,,,,,,,s,,,,40,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_078,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,40,40,40,,,,e,,,,,,,,
Person_04,Project_078,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,,,,,,e,,,,,,,,
Person_11,Project_079,Developer,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_01,Project_079,Analyst,,,,,,s,,,,,,,,,,,,,,40,40,40,40,40,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_03,Project_079,Manager,,,,,,s,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_20,Project_080,Developer,,,,s,,,,,,,,,,,,,,,,40,40,40,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_05,Project_080,Developer,,,,s,,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_11,Project_080,Developer,,,,s,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
