Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_09,Project_044,Manager,,,,,,,,,,,,,,,s,,,,,,,40,10,40,15,40,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_044,Developer,,,,,,,,,,,,,,,s,,,,,,,,,40,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_03,Project_045,Manager,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,,,,40,40,20,20,10,30,,,,,,,,,,,,,e
Person_02,Project_045,Developer,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,35,40,10,30,30,35,,,,,,,,,,,,,,,,,e
Person_04,Project_045,Analyst,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,,40,40,40,40,,,,,,,,,,,,,,,,,,e
Person_18,Project_045,Manager,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,40,40,25,40,40,40,40,35,40,40,40,,,,,,,,,,,,,e
Person_06,Project_046,Manager,s,,,,,,,,,,,,10,25,40,10,20,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_02,Project_046,Developer,s,,,,,,,,,,,35,35,40,40,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_01,Project_046,Analyst,s,,,,,,,,,,,,30,40,40,40,40,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_09,Project_046,Manager,s,,,,,,,,,,40,10,40,20,25,40,10,40,40,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_05,Project_046,Developer,s,,,,,,,,,,,,15,40,15,15,30,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,
Person_03,Project_047,Manager,s,,,,,,,,,,,,,,,20,10,10,40,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_05,Project_047,Developer,s,,,,,,,,,,,,40,40,35,25,30,,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_16,Project_047,Analyst,s,,,,,,,,,,,,,20,40,30,15,40,30,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_06,Project_047,Manager,s,,,,,,,,,,,,40,40,40,40,40,25,30,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_03,Project_048,Manager,s,,,,,,,,,,,,,,,,,,,,,,10,35,40,25,,,,,,,,,,,,,,,,,,e,,,,,,,,
Person_11,Project_048,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,,40,35,40,30,40,40,20,,,,,,,,,,,,e,,,,,,,,
Person_10,Project_048,Analyst,s,,,,,,,,,,,,,,,,,,,,,40,40,15,40,40,35,40,,,,,,,,,,,,,,,,e,,,,,,,,
Person_12,Project_048,Manager,s,,,,,,,,,,,,,,,,,,,,,25,10,35,40,40,15,40,40,10,10,35,40,,,,,,,,,,,e,,,,,,,,
Person_03,Project_049,Manager,,,,,,,,s,,,,,,,,,,,,,,40,40,25,15,40,40,40,10,20,,,,,,,,,,,,,,,,,e,,,,,
Person_02,Project_049,Developer,,,,,,,,s,,,,,,,,,,,,,,,,,25,40,40,10,40,,,,,,,,,,,,,,,,,,e,,,,,
Person_04,Project_049,Analyst,,,,,,,,s,,,,,,,,,,,,,,,40,10,20,30,25,40,,,,,,,,,,,,,,,,,,,e,,,,,
Person_09,Project_049,Manager,,,,,,,,s,,,,,,,,,,,,,,,,,,40,35,25,15,40,,,,,,,,,,,,,,,,,e,,,,,
Person_12,Project_050,Manager,,,,,,,,,,,,,s,,,,15,20,40,40,10,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_050,Developer,,,,,,,,,,,,,s,,,,,,40,15,30,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_050,Analyst,,,,,,,,,,,,,s,,,,40,40,10,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_050,Developer,,,,,,,,,,,,,s,,,,,,,40,30,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_050,Developer,,,,,,,,,,,,,s,,,,,15,40,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_051,Manager,,,,,,,s,,,,,,,,35,25,40,15,40,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_051,Developer,,,,,,,s,,,,,,15,35,35,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_051,Analyst,,,,,,,s,,,,,,,,,40,25,40,15,20,40,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_051,Manager,,,,,,,s,,,,,,20,20,40,25,40,40,15,40,20,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_052,Manager,s,,,,,,,,,,,,,,,,,,,,,,40,20,40,15,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_17,Project_052,Developer,s,,,,,,,,,,,,,,,,,,,,,15,40,40,25,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_16,Project_052,Analyst,s,,,,,,,,,,,,,,,,,,,,,,20,10,40,15,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_03,Project_052,Manager,s,,,,,,,,,,,,,,,,,,,25,15,40,10,40,40,15,40,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_18,Project_052,Manager,s,,,,,,,,,,,,,,,,,,,15,20,40,25,25,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_18,Project_053,Manager,s,,,,,,,,,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_02,Project_053,Developer,s,,,,,,,,,,,,,,,40,40,40,40,40,25,40,,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_10,Project_053,Analyst,s,,,,,,,,,,,,,,,,,,40,35,40,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_06,Project_053,Manager,s,,,,,,,,,,,,,,40,40,40,40,10,20,15,40,40,20,25,40,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_06,Project_054,Manager,,,,,,,,,,,,,,,s,,,,,,,,30,10,40,35,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_054,Developer,,,,,,,,,,,,,,,s,,,,,10,35,40,30,15,40,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_054,Analyst,,,,,,,,,,,,,,,s,,40,15,40,15,20,40,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_054,Manager,,,,,,,,,,,,,,,s,35,15,20,40,40,40,40,40,40,40,40,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_054,Developer,,,,,,,,,,,,,,,s,,40,20,40,30,15,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_055,Manager,,,,,,s,,,,,,,,,,,,,,,,,,,40,20,40,40,40,35,,,,,,,,,,,,,,,,,,,e,,,
Person_02,Project_055,Developer,,,,,,s,,,,,,,,,,,,,,,,,,,,,10,10,30,35,,,,,,,,,,,,,,,,,,,e,,,
Person_10,Project_055,Analyst,,,,,,s,,,,,,,,,,,,,,,,,,,15,10,40,15,10,,,,,,,,,,,,,,,,,,,,e,,,
Person_06,Project_055,Manager,,,,,,s,,,,,,,,,,,,,,,,35,25,40,25,30,40,40,40,20,30,40,40,,,,,,,,,,,,,,,,e,,,
Person_12,Project_056,Manager,s,,,,,,,,,,,,,15,20,40,30,20,15,10,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,
Person_14,Project_056,Developer,s,,,,,,,,,,,,,25,25,40,40,25,10,,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,
Person_13,Project_056,Analyst,s,,,,,,,,,,,,,,,,40,15,40,40,,,,,,,,,,,,,,,,,,,,,,,e,,,,,,,,,
Person_18,Project_056,Manager,s,,,,,,,,,,,,35,30,40,30,25,25,40,25,40,30,40,40,,,,,,,,,,,,,,,,,,,e,,,,,,,,,
Person_03,Project_057,Manager,s,,,,,,,,,,,,,,,,,,,,,10,30,40,35,,,,,,,,,e,,,,,,,,,,,,,,,,,,
Person_05,Project_057,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,40,20,25,40,35,40,,,,e,,,,,,,,,,,,,,,,,,
Person_04,Project_057,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,,15,30,20,40,10,,,,e,,,,,,,,,,,,,,,,,,
Person_12,Project_057,Manager,s,,,,,,,,,,,,,,,,,,,,,15,30,35,20,25,40,30,15,40,,,,e,,,,,,,,,,,,,,,,,,
Person_03,Project_058,Manager,s,,,,,,,,,,,,,,,,,,,,,15,40,40,40,40,35,40,40,40,20,10,,,,,e,,,,,,,,,,,,,,,
Person_11,Project_058,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,,10,40,40,30,,,,,,,,e,,,,,,,,,,,,,,,
Person_19,Project_058,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,,40,30,25,35,,,,,,,,e,,,,,,,,,,,,,,,
Person_18,Project_059,Manager,,,,,,s,,,,,,,,,,,,,,,,,,25,40,30,20,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_059,Developer,,,,,,s,,,,,,,,,,,,,,,,,,40,25,40,15,35,e,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_059,Analyst,,,,,,s,,,,,,,,,,,,,,,40,40,40,40,10,40,,,e,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_059,Manager,,,,,,s,,,,,,,,,,,40,15,15,30,30,30,40,40,25,15,10,15,e,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_060,Manager,,,,,,,,,,s,,,,,40,40,40,15,10,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_060,Developer,,,,,,,,,,s,,,,,,20,40,40,40,15,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_060,Analyst,,,,,,,,,,s,,35,40,10,40,20,20,,,,,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_060,Manager,,,,,,,,,,s,,40,20,40,40,10,40,40,15,15,40,,,,e,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_061,Manager,,,,,,,,,,,,,,,,,,,,,,s,,,,,30,40,10,10,40,,,,,,,,,,,,,,,,,,,,,e
Person_11,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,40,40,10,,,,,,,,,,,,,,,,,,,,,,e
Person_10,Project_061,Analyst,,,,,,,,,,,,,,,,,,,,,,s,,35,40,25,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,e
Person_09,Project_061,Manager,,,,,,,,,,,,,,,,,,,,,,s,,40,15,20,10,15,40,40,40,40,40,10,,,,,,,,,,,,,,,,,,e
Person_18,Project_062,Manager,,,,,,s,,,,,,,,,,,,,,,,20,40,30,20,15,35,40,,,,,,,,,,,,,,,,e,,,,,,,,
Person_08,Project_062,Developer,,,,,,s,,,,,,,,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,,e,,,,,,,,
Person_10,Project_062,Analyst,,,,,,s,,,,,,,,,,,,,,,,,,40,40,35,15,,,,,,,,,,,,,,,,,e,,,,,,,,
Person_16,Project_062,Analyst,,,,,,s,,,,,,,,,,,,,,,,20,25,40,,,,,,,,,,,,,,,,,,,,e,,,,,,,,
Person_12,Project_062,Manager,,,,,,s,,,,,,,,,,,,,,,,,,,25,25,40,40,,,,,,,,,,,,,,,,e,,,,,,,,
Person_15,Project_063,Manager,s,,,,,,,,,,,,,,,,,,,,,,40,40,10,40,10,20,,,,,,e,,,,,,,,,,,,,,,,,,
Person_08,Project_063,Developer,s,,,,,,,,,,,,,,,,,,,,,10,10,15,40,30,40,15,,,,,,e,,,,,,,,,,,,,,,,,,
Person_07,Project_063,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,15,30,,,,,e,,,,,,,,,,,,,,,,,,
Person_18,Project_063,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,20,20,40,40,40,40,40,40,,,e,,,,,,,,,,,,,,,,,,
Person_14,Project_063,Developer,s,,,,,,,,,,,,,,,,,,,,,25,40,30,40,20,10,,,,,,,e,,,,,,,,,,,,,,,,,,
Person_09,Project_064,Manager,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,20,10,40,10,40,30,15,40,15,10,15,,,,,,,,,,,,,e
Person_20,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,40,40,35,15,40,40,,,,,,,,,,,,,,,,,e
Person_19,Project_064,Analyst,,,,,,,,,,,,,,,,,,,,,,s,,,,,,,,,,,,,,10,40,30,40,,,,,,,,,,,,,e
Person_15,Project_065,Manager,s,,,,,,,,,,,,,,,25,40,40,40,10,40,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_14,Project_065,Developer,s,,,,,,,,,,,,,,,40,25,40,40,,,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_10,Project_065,Analyst,s,,,,,,,,,,,,,,,,40,40,40,40,20,,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_18,Project_065,Manager,s,,,,,,,,,,,,,,,35,40,40,30,40,10,20,25,10,20,25,40,,,,,,e,,,,,,,,,,,,,,,,,,,
Person_18,Project_066,Manager,,,,,,,,,s,,,,,,,,,,,,40,10,40,10,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_066,Developer,,,,,,,,,s,,,,,,,,,,,,10,20,30,20,,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_066,Analyst,,,,,,,,,s,,,,,,,,,,,,15,30,10,35,35,,,,,,e,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_066,Manager,,,,,,,,,s,,,,,,,,,,,15,40,35,40,40,35,40,20,40,15,40,e,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_067,Manager,,,,,,,,,,,,,,,,,,,,s,,,,35,40,10,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_20,Project_067,Developer,,,,,,,,,,,,,,,,,,,,s,,,,40,40,15,15,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_07,Project_067,Analyst,,,,,,,,,,,,,,,,,,,,s,,15,40,40,,,,,,,,,,,,,,,,e,,,,,,,,,,,,
Person_09,Project_067,Manager,,,,,,,,,,,,,,,,,,,,s,,35,40,40,40,40,40,40,40,10,,,,,,,,,,e,,,,,,,,,,,,
Person_02,Project_067,Developer,,,,,,,,,,,,,,,,,,,,s,,,,,,,40,40,20,,,,,,,,,,,e,,,,,,,,,,,,
Person_06,Project_068,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,20,40,25,25,,,,,,,,,e,,,,,,,,
Person_14,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,35,15,15,40,15,20,,,,,,,,,e,,,,,,,,
Person_13,Project_068,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,40,40,15,,,,,,,,,,,,e,,,,,,,,
Person_03,Project_068,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,20,40,35,40,30,10,20,,,,,,,,e,,,,,,,,
Person_06,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,20,40,35,25,,,e,,,,,,,,,,
Person_05,Project_069,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,,,,40,25,35,e,,,,,,,,,,
Person_19,Project_069,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,,,10,40,25,30,40,15,e,,,,,,,,,,
Person_18,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,35,40,15,20,20,15,40,e,,,,,,,,,,
Person_15,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,40,10,35,40,,,e,,,,,,,,,,
Person_12,Project_070,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,,15,20,30,35,30,,,,,,e,,,,,,,,,,,,,,,,
Person_05,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,,,,s,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,,
Person_19,Project_070,Analyst,,,,,,,,,,,,,,,,,,,,,,,,s,25,35,35,,,,,,,,,e,,,,,,,,,,,,,,,,
Person_09,Project_070,Manager,,,,,,,,,,,,,,,,,,,,,,,,s,30,20,10,40,40,40,,,,,,e,,,,,,,,,,,,,,,,
Person_17,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,,,,s,,,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,
Person_09,Project_071,Manager,,,,,,,,,,,,,s,,,,,,,,,30,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,e
Person_17,Project_071,Developer,,,,,,,,,,,,,s,,,,,,,,,,,,10,35,40,20,,,,,,,,,,,,,,,,,,,,,,,,e
Person_07,Project_071,Analyst,,,,,,,,,,,,,s,,,,,,,,,,,40,40,15,10,40,,,,,,,,,,,,,,,,,,,,,,,,e
Person_06,Project_071,Manager,,,,,,,,,,,,,s,,,,,,,,,40,40,15,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,e
Person_15,Project_072,Manager,,,s,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,25,,,,,,,,,,,,,,,,,,,e,,,
Person_08,Project_072,Developer,,,s,,,,,,,,,,,,,,,,,,,,35,40,40,10,25,,,,,,,,,,,,,,,,,,,,,,e,,,
Person_01,Project_072,Analyst,,,s,,,,,,,,,,,,,,,,,,,,,,,,10,20,40,35,40,,,,,,,,,,,,,,,,,,e,,,
Person_09,Project_072,Manager,,,s,,,,,,,,,,,,,,,,,,,25,40,20,35,30,40,20,25,40,40,15,,,,,,,,,,,,,,,,,e,,,
Person_18,Project_073,Manager,s,,,,,,,,,,,,,,,,,,,,,40,30,40,40,40,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_17,Project_073,Developer,s,,,,,,,,,,,,,,,,,,,,,25,40,20,,,,,,,,,,,e,,,,,,,,,,,,,,,,,
Person_10,Project_073,Analyst,s,,,,,,,,,,,,,,,,,,,,,,20,40,35,15,35,40,,,,,,,e,,,,,,,,,,,,,,,,,
Person_15,Project_073,Manager,s,,,,,,,,,,,,,,,,,,,,,40,15,20,40,35,40,35,,,,,,,e,,,,,,,,,,,,,,,,,
Person_18,Project_074,Manager,,,,,,,,,,,,,,,,s,,,,,,10,20,30,30,20,40,40,30,15,,,,,,,,,,,,,,,,,,,,,e,
Person_11,Project_074,Developer,,,,,,,,,,,,,,,,s,,,,,,,,40,25,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,e,
Person_19,Project_074,Analyst,,,,,,,,,,,,,,,,s,,,,,,30,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_12,Project_074,Manager,,,,,,,,,,,,,,,,s,,,,,,40,40,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,e,
Person_06,Project_075,Manager,s,,,,,,,,,,,,,,,,,,,,,,,,,10,40,10,20,,,,,,,,,,e,,,,,,,,,,,,,
Person_02,Project_075,Developer,s,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,40,15,,,,,,,,,e,,,,,,,,,,,,,
Person_10,Project_075,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,,40,10,40,40,20,30,20,,,,,,,e,,,,,,,,,,,,,
Person_18,Project_075,Manager,s,,,,,,,,,,,,,,,,,,,,,40,15,35,30,40,40,40,35,40,25,30,,,,,,,e,,,,,,,,,,,,,
Person_20,Project_075,Developer,s,,,,,,,,,,,,,,,,,,,,,,,35,40,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_06,Project_076,Manager,s,,,,,,,,,,,,,,,,,40,40,15,30,30,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_14,Project_076,Developer,s,,,,,,,,,,,,,,,,,35,40,20,25,15,40,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_01,Project_076,Analyst,s,,,,,,,,,,,,,,,,,40,30,40,15,,,,,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_18,Project_076,Manager,s,,,,,,,,,,,,,,,,40,35,25,40,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_03,Project_076,Manager,s,,,,,,,,,,,,,,,,,,,15,20,40,40,15,40,,,,,,,e,,,,,,,,,,,,,,,,,,,,
Person_03,Project_077,Manager,s,,,,,,,,,,,,,,,,,,,,,,,,40,30,25,40,40,20,40,,,,,,,,,,,e,,,,,,,,,,
Person_08,Project_077,Developer,s,,,,,,,,,,,,,,,,,,,,,,40,40,40,20,10,,,,,,,,,,,,,,,e,,,,,,,,,,
Person_16,Project_077,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,40,10,30,15,25,40,,,,,,,,,,,,e,,,,,,,,,,
Person_18,Project_077,Manager,s,,,,,,,,,,,,,,,,,,,,,20,40,20,10,40,40,40,40,40,15,30,,,,,,,,,,e,,,,,,,,,,
Person_09,Project_078,Manager,s,,,,,,,,,,,,,,,,,,,,,,40,20,25,15,35,30,,,,,,,,,e,,,,,,,,,,,,,,,
Person_20,Project_078,Developer,s,,,,,,,,,,,,,,,,,,,,,,,30,30,30,15,40,,,,,,,,,e,,,,,,,,,,,,,,,
Person_04,Project_078,Analyst,s,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,40,15,,,,,,,e,,,,,,,,,,,,,,,
Person_03,Project_078,Manager,s,,,,,,,,,,,,,,,,,,,,,40,40,40,35,40,40,40,40,40,,,,,,,e,,,,,,,,,,,,,,,
Person_17,Project_078,Developer,s,,,,,,,,,,,,,,,,,,,,,,20,20,25,40,40,,,,,,,,,,e,,,,,,,,,,,,,,,
Person_09,Project_079,Manager,s,,,,,,,,,,,,,,,,,,,,15,40,40,40,15,15,,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_14,Project_079,Developer,s,,,,,,,,,,,,,,,,,,,,,30,40,40,25,40,40,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_01,Project_079,Analyst,s,,,,,,,,,,,,,,,,,,,,,40,15,25,30,40,15,,,,,,,,,,,,e,,,,,,,,,,,,,
Person_03,Project_079,Manager,s,,,,,,,,,,,,,,,,,,,20,40,20,15,20,40,35,40,10,40,40,,,,,,,,,e,,,,,,,,,,,,,
Person_18,Project_080,Manager,,,,s,,,,,,,,,,,,,,,,,,40,40,40,15,20,40,25,40,,,,,,,,,,,,,,,,,e,,,,,,
Person_11,Project_080,Developer,,,,s,,,,,,,,,,,,,,,,,,40,10,40,40,,,,,,,,,,,,,,,,,,,,,e,,,,,,
Person_19,Project_080,Analyst,,,,s,,,,,,,,,,,,,,,,,,,25,20,10,40,,,,,,,,,,,,,,,,,,,,e,,,,,,
