Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_18,Project_045,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,25,40,40,40,40,35,40,40,40,,,,,,,,,,,,,
Person_06,Project_046,Manager,,,,,,,,,,,,,10,25,40,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_046,Developer,,,,,,,,,,,,35,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_046,Analyst,,,,,,,,,,,,,30,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_046,Manager,,,,,,,,,,,40,10,40,20,25,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_046,Developer,,,,,,,,,,,,,15,40,15,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_047,Manager,,,,,,,,,,,,,,,,20,10,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_047,Developer,,,,,,,,,,,,,40,40,35,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_047,Analyst,,,,,,,,,,,,,,20,40,30,15,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_047,Manager,,,,,,,,,,,,,40,40,40,40,40,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_048,Manager,,,,,,,,,,,,,,,,,,,,,,,10,35,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_048,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,40,30,40,40,20,,,,,,,,,,,,,,,,,,,,
Person_10,Project_048,Analyst,,,,,,,,,,,,,,,,,,,,,,40,40,15,40,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_048,Manager,,,,,,,,,,,,,,,,,,,,,,25,10,35,40,40,15,40,40,10,10,35,40,,,,,,,,,,,,,,,,,,,
Person_03,Project_049,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,25,15,40,40,40,10,20,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_049,Developer,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_049,Analyst,,,,,,,,,,,,,,,,,,,,,,,40,10,20,30,25,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_049,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,25,15,40,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_050,Manager,,,,,,,,,,,,,,,,,15,20,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_050,Developer,,,,,,,,,,,,,,,,,,,40,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_050,Analyst,,,,,,,,,,,,,,,,,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_050,Developer,,,,,,,,,,,,,,,,,,,,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_050,Developer,,,,,,,,,,,,,,,,,,15,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_051,Manager,,,,,,,,,,,,,,,35,25,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_051,Developer,,,,,,,,,,,,,15,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_051,Analyst,,,,,,,,,,,,,,,,40,25,40,15,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_051,Manager,,,,,,,,,,,,,20,20,40,25,40,40,15,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_052,Manager,,,,,,,,,,,,,,,,,,,,,,,40,20,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_052,Developer,,,,,,,,,,,,,,,,,,,,,,15,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_052,Analyst,,,,,,,,,,,,,,,,,,,,,,,20,10,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_052,Manager,,,,,,,,,,,,,,,,,,,,25,15,40,10,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_052,Manager,,,,,,,,,,,,,,,,,,,,15,20,40,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_053,Manager,,,,,,,,,,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_053,Developer,,,,,,,,,,,,,,,,40,40,40,40,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_053,Analyst,,,,,,,,,,,,,,,,,,,40,35,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_053,Manager,,,,,,,,,,,,,,,40,40,40,40,10,20,15,40,40,20,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_054,Manager,,,,,,,,,,,,,,,,,,,,,,,30,10,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_054,Developer,,,,,,,,,,,,,,,,,,,,10,35,40,30,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_054,Analyst,,,,,,,,,,,,,,,,,40,15,40,15,20,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_054,Manager,,,,,,,,,,,,,,,,35,15,20,40,40,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_054,Developer,,,,,,,,,,,,,,,,,40,20,40,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_055,Manager,,,,,,,,,,,,,,,,,,,,,,,,,40,20,40,40,40,35,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_055,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,30,35,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_055,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,15,10,40,15,10,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_055,Manager,,,,,,,,,,,,,,,,,,,,,,35,25,40,25,30,40,40,40,20,30,40,40,,,,,,,,,,,,,,,,,,,
Person_12,Project_056,Manager,,,,,,,,,,,,,,15,20,40,30,20,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_056,Developer,,,,,,,,,,,,,,25,25,40,40,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_13,Project_056,Analyst,,,,,,,,,,,,,,,,,40,15,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_056,Manager,,,,,,,,,,,,,35,30,40,30,25,25,40,25,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_057,Manager,,,,,,,,,,,,,,,,,,,,,,10,30,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_057,Developer,,,,,,,,,,,,,,,,,,,,,,,,,40,20,25,40,35,40,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_057,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,15,30,20,40,10,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_057,Manager,,,,,,,,,,,,,,,,,,,,,,15,30,35,20,25,40,30,15,40,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_058,Manager,,,,,,,,,,,,,,,,,,,,,,15,40,40,40,40,35,40,40,40,20,10,,,,,,,,,,,,,,,,,,,,
Person_11,Project_058,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,40,30,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_058,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,25,35,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_059,Manager,,,,,,,,,,,,,,,,,,,,,,,,25,40,30,20,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_059,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,25,40,15,35,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_059,Analyst,,,,,,,,,,,,,,,,,,,,,40,40,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_059,Manager,,,,,,,,,,,,,,,,,40,15,15,30,30,30,40,40,25,15,10,15,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_060,Manager,,,,,,,,,,,,,,,40,40,40,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_060,Developer,,,,,,,,,,,,,,,,20,40,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_060,Analyst,,,,,,,,,,,,35,40,10,40,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_060,Manager,,,,,,,,,,,,40,20,40,40,10,40,40,15,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_061,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,10,10,40,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,10,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_061,Analyst,,,,,,,,,,,,,,,,,,,,,,,,35,40,25,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_061,Manager,,,,,,,,,,,,,,,,,,,,,,,,40,15,20,10,15,40,40,40,40,40,10,,,,,,,,,,,,,,,,,,
Person_18,Project_062,Manager,,,,,,,,,,,,,,,,,,,,,,20,40,30,20,15,35,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_062,Developer,,,,,,,,,,,,,,,,,,,,,,,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_062,Analyst,,,,,,,,,,,,,,,,,,,,,,,,40,40,35,15,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_062,Analyst,,,,,,,,,,,,,,,,,,,,,,20,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_062,Manager,,,,,,,,,,,,,,,,,,,,,,,,,25,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_063,Manager,,,,,,,,,,40,40,10,40,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_063,Developer,,,,,,,,,10,10,15,40,30,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_063,Analyst,,,,,,,,,,,,30,40,40,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_063,Manager,,,,,,,,,40,40,20,20,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_063,Developer,,,,,,,,,25,40,30,40,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_064,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,40,10,40,30,15,40,15,10,15,,,,,,,,,,,,,
Person_20,Project_064,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,35,15,40,40,,,,,,,,,,,,,,,,,
Person_19,Project_064,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,30,40,,,,,,,,,,,,,
Person_15,Project_065,Manager,,,,,,,,,,,,,,,,25,40,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_065,Developer,,,,,,,,,,,,,,,,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_065,Analyst,,,,,,,,,,,,,,,,,40,40,40,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_065,Manager,,,,,,,,,,,,,,,,35,40,40,30,40,10,20,25,10,20,25,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_066,Manager,,,,,,,,,,,,,,,,,,,,,40,10,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,10,20,30,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_066,Analyst,,,,,,,,,,,,,,,,,,,,,15,30,10,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_066,Manager,,,,,,,,,,,,,,,,,,,,15,40,35,40,40,35,40,20,40,15,40,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_067,Manager,,,,,,,,,,,,,,,,,,,,,,,,35,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_067,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,15,,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_067,Analyst,,,,,,,,,,,,,,,,,,,,,,15,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_067,Manager,,,,,,,,,,,,,,,,,,,,,,35,40,40,40,40,40,40,40,10,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_067,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,20,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_068,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,25,25,,,,,,,,,,,,,,,,,
Person_14,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,15,40,15,20,,,,,,,,,,,,,,,,,
Person_13,Project_068,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,,,,,,,,,,,,,,,,,,,,
Person_03,Project_068,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,40,35,40,30,10,20,,,,,,,,,,,,,,,,
Person_06,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,20,40,35,25,,,,,,,,,,,,,
Person_05,Project_069,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,35,,,,,,,,,,,
Person_19,Project_069,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,25,30,40,15,,,,,,,,,,,
Person_18,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,40,15,20,20,15,40,,,,,,,,,,,
Person_15,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,10,35,40,,,,,,,,,,,,,
Person_12,Project_070,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,15,20,30,35,30,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_070,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,25,35,35,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_070,Manager,,,,,,,,,,,,,,,,,,,,,,,,,30,20,10,40,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_070,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,30,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_071,Developer,,,,,,,,,,,,,,,,,,,,,,,,,10,35,40,20,,,,,,,,,,,,,,,,,,,,,,,,
Person_07,Project_071,Analyst,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,10,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,15,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_072,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_072,Developer,,,,,,,,,,,,,,,,,,,,,,,35,40,40,10,25,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_072,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,40,35,40,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_072,Manager,,,,,,,,,,,,,,,,,,,,,,25,40,20,35,30,40,20,25,40,40,15,,,,,,,,,,,,,,,,,,,,
Person_18,Project_073,Manager,,40,30,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_073,Developer,,25,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_073,Analyst,,,20,40,35,15,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_073,Manager,,40,15,20,40,35,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,,10,20,30,30,20,40,40,30,15,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_074,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,40,30,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_074,Analyst,,,,,,,,,,,,,,,,,,,,,,30,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,10,20,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_075,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,40,15,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_075,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,40,40,20,30,20,,,,,,,,,,,,,,,,,,,,
Person_18,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,40,15,35,30,40,40,40,35,40,25,30,,,,,,,,,,,,,,,,,,,,
Person_20,Project_075,Developer,,,,,,,,,,,,,,,,,,,,,,,,35,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_076,Manager,,,40,40,15,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_076,Developer,,,35,40,20,25,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_076,Analyst,,,40,30,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_076,Manager,,40,35,25,40,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_076,Manager,,,,,15,20,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_077,Manager,,,,,,,,,,,,,,,,,,,,,,,,,40,30,25,40,40,20,40,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_077,Developer,,,,,,,,,,,,,,,,,,,,,,,40,40,40,20,10,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_077,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,40,10,30,15,25,40,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_077,Manager,,,,,,,,,,,,,,,,,,,,,,20,40,20,10,40,40,40,40,40,15,30,,,,,,,,,,,,,,,,,,,,
Person_09,Project_078,Manager,,,40,20,25,15,35,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_078,Developer,,,,30,30,30,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_078,Analyst,,,,,,,15,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_078,Manager,,40,40,40,35,40,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_078,Developer,,,20,20,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_079,Manager,,,,,,,,,,,,,,,,,,,,,15,40,40,40,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_079,Developer,,,,,,,,,,,,,,,,,,,,,,30,40,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_079,Analyst,,,,,,,,,,,,,,,,,,,,,,40,15,25,30,40,15,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_079,Manager,,,,,,,,,,,,,,,,,,,,20,40,20,15,20,40,35,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_080,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,40,15,20,40,25,40,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_080,Developer,,,,,,,,,,,,,,,,,,,,,,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_080,Analyst,,,,,,,,,,,,,,,,,,,,,,,25,20,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,
