Person,Project,Role,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Person_07,Project_047,Analyst,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_048,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,25,40,20,,,,,,,,,,,,,,
Person_19,Project_048,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,25,,,,,,,,,,,,,,,,
Person_05,Project_048,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,30,,,,,,,,,,,,,,,,
Person_02,Project_049,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,40,40,25,40,40,40,40,30,35,35,,,,,,,,,,,,,,,
Person_19,Project_049,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,20,40,15,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_049,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,40,,,,,,,,,,,,,,,,
Person_12,Project_050,Manager,,,,,,,,,,,,,,,,40,40,40,35,40,40,40,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_050,Manager,,,,,,,,,,,,,,,,,,15,40,40,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_050,Developer,,,,,,,,,,,,,,,,,,,40,20,40,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_050,Developer,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_051,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,40,20,35,40,40,40,40,40,30,40,,,,,,,,
Person_18,Project_051,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,15,40,,,,,,,,,,
Person_12,Project_051,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,40,40,25,,,,,,,,
Person_20,Project_051,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,35,10,40,15,,,,,,,,
Person_03,Project_051,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,30,25,35,40,40,15,,,,,,,,
Person_03,Project_052,Manager,,,,,,,,,,,,,25,40,35,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_052,Manager,,,,,,,,,,,,,,,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_052,Developer,,,,,,,,,,,,,,,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_052,Developer,,,,,,,,,,,,,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_052,Manager,,,,,,,,,,,,,,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_053,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,10,40,40,15,25,20,,,,,,,,,,,,,,,
Person_12,Project_053,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,15,,,,,,,,,,,,,,,,,,,
Person_06,Project_053,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,10,10,,,,,,,,,,,,,,,,,,
Person_09,Project_054,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,40,40,15,40,40,40,15,40,40,40,,,,,,,
Person_08,Project_054,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,30,25,40,,,,,,,,,,,
Person_05,Project_054,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,10,20,,,,,,,,,
Person_15,Project_054,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,20,15,40,40,,,,,,,,
Person_18,Project_055,Manager,,,,,,,,,,,,,,,40,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_055,Analyst,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_055,Developer,,,,,,,,,,,,,,,,,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_056,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,25,25,40,40,,,,,,,,,,,,,,,,,,,,
Person_12,Project_056,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,35,40,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_056,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_056,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,40,,20,30,,,,,,,,,,,,,,,,,,,,
Person_11,Project_057,Developer,,,,,,,,,,,,40,10,25,25,15,10,30,40,25,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_057,Manager,,,,,,,,,,,,,,,,,,,,40,15,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_057,Manager,,,,,,,,,,,,,,,,,,40,25,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_057,Developer,,,,,,,,,,,,40,20,40,20,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_09,Project_057,Manager,,,,,,,,,,,,40,30,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_058,Developer,,,,,,,,,,,,,,,40,10,40,40,30,10,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_058,Manager,,,,,,,,,,,,,,,,,,40,40,25,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_058,Manager,,,,,,,,,,,,,,,,,20,10,25,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_058,Manager,,,,,,,,,,,,,,,,,,,,40,30,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_058,Developer,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_059,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,20,40,40,10,25,20,10,,,,
Person_18,Project_059,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,
Person_09,Project_059,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,15,40,10,,,,,,,
Person_10,Project_059,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,40,35,,,,,
Person_09,Project_060,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,20,40,15,40,40,35,25,40,40,,,,,,,,,,,,,
Person_08,Project_060,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,40,30,40,,,,,,,,,,,,,,,,,
Person_18,Project_060,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,40,15,,,,,,,,,,,,,,,,,,,,
Person_10,Project_060,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,30,40,30,40,,,,,,,,,,,,,,,
Person_05,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,40,40,40,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,15,35,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_061,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_062,Developer,,,,,,,,,,,,40,25,20,40,35,40,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_062,Analyst,,,,,,,,,,,,,,,,40,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_062,Analyst,,,,,,,,,,,,,,,35,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_062,Manager,,,,,,,,,,,,,,,40,20,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_063,Developer,,,,,,,,,,,,,,,,,,,40,40,35,40,25,10,10,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_063,Analyst,,,,,,,,,,,,,,,,,,,,40,30,35,30,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_16,Project_063,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_063,Manager,,,,,,,,,,,,,,,,,,,,,40,40,40,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_063,Developer,,,,,,,,,,,,,,,,,,,,,20,40,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_064,Developer,,,,,,,,,15,35,20,20,30,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_064,Analyst,,,,,,,,,,15,40,15,35,35,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_064,Developer,,,,,,,,,,40,10,20,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_064,Developer,,,,,,,,,,,,,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_065,Developer,,,,,,,,,,35,25,30,20,15,15,40,30,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_065,Manager,,,,,,,,,,,15,20,30,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_19,Project_065,Analyst,,,,,,,,,,,,,40,40,40,40,25,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,40,15,40,30,40,15,40,40,,,,,,,,,,,,,
Person_03,Project_066,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,40,30,40,,,,,,,,,,,,,
Person_18,Project_066,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,25,25,30,40,,,,,,,,,,,,,,
Person_17,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,35,40,40,40,15,,,,,,,,,,,,,,,,
Person_11,Project_066,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,40,40,40,30,,,,,,,,,,,,,,
Person_06,Project_067,Manager,,,,,,,,,,,,,,,,20,40,40,40,25,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_067,Manager,,,,,,,,,,,,,,,,,,40,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_067,Developer,,,,,,,,,,,,,,,,40,40,40,15,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_01,Project_067,Analyst,,,,,,,,,,,,,,,,,,,,,10,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_10,Project_067,Analyst,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,10,40,40,40,40,,,,,,,,,,,,,,,,,,,
Person_14,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_068,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,15,10,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_069,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,40,40,40,35,40,,,,,,,,,,,
Person_05,Project_069,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,40,25,40,,,,,,,,,,,,,
Person_12,Project_069,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,35,30,,,,,,,,,,,,,
Person_03,Project_070,Manager,,30,15,40,40,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_070,Manager,,,40,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_070,Developer,,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_070,Developer,,,20,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,40,25,40,40,35,35,10,40,20,40,,,,,,,,,,,,,,,,,,,
Person_11,Project_071,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,10,40,40,40,40,,,,,,,,,,,,,,,,,,,
Person_19,Project_071,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,15,40,,,,,,,,,,,,,,,,,,,
Person_18,Project_071,Manager,,,,,,,,,,,,,,,,,,,,,,,,10,40,40,40,15,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_072,Developer,,,,,,,,,,,,,,,,,,,,30,35,10,40,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_04,Project_072,Analyst,,,,,,,,,,,,,,,,,,,,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_072,Developer,,,,,,,,,,,,,,,,,,,,,40,40,15,35,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_072,Developer,,,,,,,,,,,,,,,,,,,,,,,15,30,15,30,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_073,Manager,,,,,,,,,,,,,,,,,,,,,40,30,40,35,10,35,30,40,,,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_073,Developer,,,,,,,,,,,,,,,,,,,,,40,30,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_073,Developer,,,,,,,,,,,,,,,,,,,,,,,20,35,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_18,Project_074,Manager,,,,,,,,,,,,,,,,,,,,,,,,40,30,35,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,
Person_11,Project_074,Developer,,,,,,,,,,,,,,,,,,,,,,,,20,15,25,30,30,15,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_074,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,40,20,25,40,40,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_074,Developer,,,,,,,,,,,,,,,,,,,,,,,,,15,40,15,40,25,40,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_075,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,30,40,20,30,20,35,,,,,,,,,,,,,,,,,,,
Person_18,Project_075,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,35,15,,,,,,,,,,,,,,,,,,,
Person_13,Project_075,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,25,40,30,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_076,Developer,,,,,,,,,,,,35,40,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_076,Manager,,,,,,,,,,,,,15,40,40,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_076,Manager,,,,,,,,,,,,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_02,Project_077,Developer,,,,,,,,,,,,,,,,,,,40,40,35,40,10,20,40,40,30,,,,,,,,,,,,,,,,,,,,,,,,,
Person_15,Project_077,Manager,,,,,,,,,,,,,,,,,,,,,,40,40,40,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_077,Developer,,,,,,,,,,,,,,,,,,,,,,,,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_077,Manager,,,,,,,,,,,,,,,,,,,,25,35,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_077,Developer,,,,,,,,,,,,,,,,,,,,,20,40,20,15,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_078,Developer,,,,,,,,,,,,,,,,10,10,40,40,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_20,Project_078,Developer,,,,,,,,,,,,,,,,,,,40,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_078,Manager,,,,,,,,,,,,,,,,,15,30,30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_05,Project_078,Developer,,,,,,,,,,,,,,,,40,20,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_06,Project_078,Manager,,,,,,,,,,,,,,,,,,40,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_12,Project_079,Manager,,,,,,,40,40,40,40,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_03,Project_079,Manager,,,,,,,,,40,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_17,Project_079,Developer,,,,,,,,,40,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_08,Project_079,Developer,,,,,,,,40,30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Person_14,Project_080,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,40,25,40,40,30,35,40,40,,,,,,,,,,
Person_05,Project_080,Developer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,30,35,,,,,,,,,,,
Person_07,Project_080,Analyst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,40,10,15,15,,,,,,,,,,,,,
